type,llm_name,udb_name,match_score,llm_class,udb_class,source_file,notes
LLM_NEW_HIGH_CONF,STATEEN_EXTENSION_ACCESS,,0.0,NORM_DIRECT,,smstateen.adoc,"When this extension is not implemented, all state added by an extension is accessible as defined by "
LLM_NEW_HIGH_CONF,STATEEN_EXTENSION_MODE,,0.0,NORM_DIRECT,,smstateen.adoc,The Smstateen and Ssstateen extensions collectively specify machine-mode and supervisor-mode feature
LLM_NEW_HIGH_CONF,STATEEN_FCSR_ACCESS,,0.0,NORM_CSR_RW,,smstateen.adoc,The FCSR bit controls access to `fcsr` for the case when floating-point instructions operate on `x` 
LLM_NEW_HIGH_CONF,STATEEN_IMSIC_ACCESS,,0.0,NORM_CSR_RW,,smstateen.adoc,"The IMSIC bit in `mstateen0` controls access to the IMSIC state, including CSRs `stopei` and `vstope"
LLM_NEW_HIGH_CONF,STATEEN_JVT_ACCESS,,0.0,NORM_CSR_RW,,smstateen.adoc,The JVT bit controls access to the `jvt` CSR provided by the Zcmt extension.
LLM_NEW_HIGH_CONF,STATEEN_SE0_ACCESS,,0.0,NORM_CSR_RW,,smstateen.adoc,"The SE0 bit in `mstateen0` controls access to the `hstateen0`, `hstateen0h`, and the `sstateen0` CSR"
LLM_NEW_HIGH_CONF,STATIC_DYNAMIC_ROUNDING_MODE_SUPPORT,,0.0,NORM_DIRECT,,f-st-ext.adoc,"Floating-point operations use either a static rounding mode encoded in the instruction, or a dynamic"
LLM_NEW_HIGH_CONF,STCE_BIT_EXIST,,0.0,NORM_DIRECT,,sstc.adoc,This extension adds the `STCE` bit to the `menvcfg` and `henvcfg` CSRs.
LLM_NEW_HIGH_CONF,STORE_RELEASE_ORDERING_ANNOTATIONS,,0.0,NORM_CSR_RW,,zalasr.adoc,This store must have ordering annotation _rl_ and may have ordering annotation _aq_ encoded in the i
LLM_NEW_HIGH_CONF,STRONGLY_ORDERED_CSR_ACCESS,,0.0,NORM_DIRECT,,zicsr.adoc,"The hardware platform may define that accesses to certain CSRs are strongly ordered, as defined by t"
LLM_NEW_HIGH_CONF,SUPERVISOR_LEVEL_EXTENSION_NAMING,,0.0,NORM_DIRECT,,naming.adoc,Standard extensions that extend the supervisor-level virtual-memory architecture are prefixed with t
LLM_NEW_HIGH_CONF,SUPERVISOR_MODE_SCOUNTOVF,,0.0,NORM_CSR_RW,,sscofpmf.adoc,"If supervisor mode is implemented, the 32-bit scountovf register contains read-only shadow copies of"
LLM_NEW_HIGH_CONF,SUPPORTED_VIRTUAL_MEMORY_MODES,,0.0,NORM_CSR_WARL,,hypervisor.adoc,"standard page-based address translation must be supported, either Sv32 for RV32, or a minimum of Sv3"
LLM_NEW_HIGH_CONF,SUPPORT_PUSHPOP_NON_IDEMPOTENT,,0.0,NORM_DIRECT,,zc.adoc,"If the core implementation does not support PUSH/POP to non-idempotent memories, the core may use an"
LLM_NEW_HIGH_CONF,S_MODE_INHIBIT,,0.0,NORM_CSR_RW,,smcntrpmf.adoc,"If set, then counting of events in S/HS-mode is inhibited."
LLM_NEW_HIGH_CONF,S_TIMECMP_EXIST,,0.0,NORM_DIRECT,,sstc.adoc,This extension adds the S-level `stimecmp` CSR
LLM_NEW_HIGH_CONF,TABLE_ALIGNMENT,,0.0,NORM_DIRECT,,zc.adoc,The table must be a minimum of 64-byte aligned.
LLM_NEW_HIGH_CONF,UBE_FIELD,,0.0,NORM_CSR_WARL,,supervisor.adoc,The UBE bit is a *WARL* field that controls the endianness of explicit memory accesses made from U-m
LLM_NEW_HIGH_CONF,UNPRIVILEGED_EXTENSION_NAMING,,0.0,NORM_DIRECT,,naming.adoc,Standard unprivileged extensions can also be named by using a single 'Z' followed by an alphanumeric
LLM_NEW_HIGH_CONF,UXL_FIELD,,0.0,NORM_CSR_WARL,,supervisor.adoc,"When SXLEN=64, it is a *WARL* field that encodes the current value of UXLEN. In particular, an imple"
LLM_NEW_HIGH_CONF,U_MODE_INHIBIT,,0.0,NORM_CSR_RW,,smcntrpmf.adoc,"If set, then counting of events in U-mode is inhibited."
LLM_NEW_HIGH_CONF,VD_VS2_NO_OVERLAP,,0.0,NORM_DIRECT,,vector-crypto.adoc,The `vd` register group must not overlap the `vs2` register group.
LLM_NEW_HIGH_CONF,VECTOR_MEMORY_INSTRUCTIONS_FOLLOW_RVTSO,,0.0,NORM_DIRECT,,ztso-st-ext.adoc,"if the Ztso extension is implemented, then vector memory instructions in the V extension and Zve fam"
LLM_NEW_HIGH_CONF,VGEIN_SOURCE_SELECTION,,0.0,NORM_CSR_WARL,,hypervisor.adoc,The VGEIN (Virtual Guest External Interrupt Number) field selects a guest external interrupt source 
LLM_NEW_HIGH_CONF,VLENB,,0.0,NORM_CSR_RW,,v-st-ext.adoc,"The `vlenb` register holds the value VLEN/8, i.e., the vector register length in bytes."
LLM_NEW_HIGH_CONF,VMIDLEN,,0.0,NORM_CSR_WARL,,hypervisor.adoc,The number of VMID bits is UNSPECIFIED and may be zero.
LLM_NEW_HIGH_CONF,VSELECT_CUSTOM_USE,,0.0,NORM_DIRECT,,indirect-csr.adoc,Values of `vsiselect` with the most-significant bit set (bit XLEN - 1 = 1) are designated only for c
LLM_NEW_HIGH_CONF,VSELECT_MIN_RANGE,,0.0,NORM_CSR_WARL,,indirect-csr.adoc,The `vsiselect` register will support the value range 0..0xFFF at a minimum.
LLM_NEW_HIGH_CONF,VSTART_BITS,,0.0,NORM_CSR_RW,,v-st-ext.adoc,The `vstart` CSR is defined to have only enough writable bits to hold the largest element index (one
LLM_NEW_HIGH_CONF,VS_MODE_INHIBIT,,0.0,NORM_CSR_RW,,smcntrpmf.adoc,"If set, then counting of events in VS-mode is inhibited."
LLM_NEW_HIGH_CONF,VS_TIMECMP_EXIST,,0.0,NORM_DIRECT,,sstc.adoc,This extension adds the VS-level `vstimecmp` CSR
LLM_NEW_HIGH_CONF,VTYPE_VILL,,0.0,NORM_CSR_RW,,v-st-ext.adoc,The `vill` bit is used to encode that a previous `vset{i}vl{i}` instruction attempted to write an un
LLM_NEW_HIGH_CONF,VU_MODE_INHIBIT,,0.0,NORM_CSR_RW,,smcntrpmf.adoc,"If set, then counting of events in VU-mode is inhibited."
LLM_NEW_HIGH_CONF,VWSLL_SHIFT_AMOUNT_SOURCE,,0.0,NORM_DIRECT,,vector-crypto.adoc,"The elements in `vs2` are zero-extended to 2*`SEW` bits, then shifted left by the shift amount speci"
LLM_NEW_HIGH_CONF,WARL_FIELD_BEHAVIOR,,0.0,NORM_CSR_WARL,,priv-csrs.adoc,"Some read/write CSR fields are only defined for a subset of bit encodings, but allow any value to be"
LLM_NEW_HIGH_CONF,WLRL_READ_BEHAVIOR,,0.0,NORM_DIRECT,,priv-csrs.adoc,Implementations can return arbitrary bit patterns on the read of a *WLRL* field when the last write 
LLM_NEW_HIGH_CONF,WRS_STO_TIMEOUT,,0.0,NORM_DIRECT,,zawrs.adoc,To support such use cases a second instruction `WRS.STO` (WRS-with-short-timeout) is provided that w
LLM_NEW_HIGH_CONF,XINH_BITS_READ_ONLY_ZERO,,0.0,NORM_CSR_RW,,sscofpmf.adoc,"For each ``x``INH bit, if the associated privilege mode is not implemented, the bit is read-only zer"
LLM_NEW_HIGH_CONF,XLEN,,0.0,NORM_DIRECT,,intro.adoc,Each base integer instruction set is characterized by the width of the integer registers and the cor
LLM_NEW_HIGH_CONF,XLEN_64_FLOAT_INT_MOVE_SUPPORT,,0.0,NORM_DIRECT,,d-st-ext.adoc,"For XLEN{ge}64 only, instructions are provided to move bit patterns between the floating-point and i"
LLM_NEW_HIGH_CONF,XPERM4_INSTRUCTION_OPERAND_TYPE,,0.0,NORM_DIRECT,,b-st-ext.adoc,The xperm4 instruction operates on nibbles.
LLM_NEW_HIGH_CONF,XPERM8_INSTRUCTION_OPERAND_TYPE,,0.0,NORM_DIRECT,,b-st-ext.adoc,The xperm8 instruction operates on bytes.
LLM_NEW_HIGH_CONF,ZABHA_AMOCAS_IGNORE_BITS,,0.0,NORM_DIRECT,,zabha.adoc,The `AMOCAS.[B|H]` instructions similarly ignore the stem:[XLEN-1:2^{(width + 3)}] bits of the origi
LLM_NEW_HIGH_CONF,ZABHA_AMO_INSTRUCTIONS,,0.0,NORM_CSR_WARL,,zabha.adoc,Zabha extension provides the `AMO[ADD|AND|OR|XOR|SWAP|MIN[U]|MAX[U]].[B|H]` instructions.
LLM_NEW_HIGH_CONF,ZABHA_RS1_ADDRESS_ALIGNMENT,,0.0,NORM_DIRECT,,zabha.adoc,The Zabha extension mandates that the address contained in the `rs1` register must be naturally alig
LLM_NEW_HIGH_CONF,ZBA_INSTRUCTION_USE_CASE,,0.0,NORM_DIRECT,,b-st-ext.adoc,The Zba instructions can be used to accelerate the generation of addresses that index into arrays of
LLM_NEW_HIGH_CONF,ZICFISS_ACTIVATION_MODE,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The Zicfiss extension may be activated for use individually and independently for each privilege mod
